,account_length_norm,number_vmail_messages_norm,total_day_minutes_norm,total_day_calls_norm,total_day_charge_norm,total_eve_minutes_norm,total_eve_calls_norm,total_eve_charge_norm,total_night_minutes_norm,total_night_calls_norm,total_night_charge_norm,total_intl_minutes_norm,total_intl_calls_norm,total_intl_charge_norm,number_customer_service_calls_norm,international_plan_label,voice_mail_plan_label,churn_label
1842,0.4710743801652893,0.0,0.7149359886201992,0.41818181818181815,0.714859437751004,0.7027553576398552,0.5647058823529412,0.7026850032743943,0.2994936708860759,0.64,0.29938097917839057,0.49500000000000005,0.05,0.4944444444444444,0.3333333333333333,1,0,1
1843,0.6570247933884298,0.0,0.48705547652916076,0.6242424242424243,0.48694779116465864,0.6777066518229891,0.711764705882353,0.6777996070726916,0.4511392405063291,0.5257142857142857,0.45132245357343836,0.65,0.15000000000000002,0.6499999999999999,0.2222222222222222,0,0,0
1844,0.49173553719008267,0.0,0.3834992887624467,0.5696969696969697,0.3835341365461848,0.5680489841358196,0.6235294117647059,0.5681074001309758,0.6035443037974684,0.6228571428571429,0.6038266741699494,0.335,0.4,0.3351851851851852,0.1111111111111111,0,0,0
1845,0.7107438016528926,0.0,0.5445234708392603,0.6909090909090909,0.5445113788487282,0.468967436682438,0.8117647058823529,0.4688932547478717,0.2767088607594937,0.5657142857142857,0.27687113111986494,0.515,0.15000000000000002,0.5148148148148147,0.1111111111111111,0,0,0
1846,0.6404958677685951,0.0,0.49644381223328593,0.3939393939393939,0.4964859437751004,0.5494016142499304,0.6823529411764706,0.5494433529796988,0.6037974683544304,0.49142857142857144,0.6038266741699494,0.53,0.1,0.5296296296296296,0.0,0,0,0
1847,0.2851239669421488,0.0,0.5046941678520627,0.7575757575757576,0.5046854082998661,0.629557472863902,0.611764705882353,0.6296660117878193,0.6432911392405063,0.4114285714285714,0.6432189082723692,0.545,0.2,0.5444444444444444,0.0,0,0,0
1848,0.1652892561983471,0.0,0.5180654338549076,0.5393939393939394,0.5180722891566265,0.588644586696354,0.611764705882353,0.5887360838244925,0.5250632911392406,0.7085714285714285,0.5250422059651098,0.34,0.05,0.34074074074074073,0.1111111111111111,0,0,0
1849,0.5413223140495868,0.0,0.6327169274537696,0.5151515151515151,0.6326974564926372,0.4603395491232953,0.44705882352941173,0.4603798297314997,0.5275949367088608,0.5542857142857143,0.5278559369724255,0.5599999999999999,0.2,0.5592592592592592,0.0,0,0,0
1850,0.38016528925619836,0.0,0.4691322901849218,0.4121212121212121,0.46904283801874164,0.5855830782076259,0.5058823529411764,0.5854616895874264,0.5807594936708861,0.5942857142857143,0.5807540799099606,0.39,0.2,0.3907407407407407,0.2222222222222222,0,0,0
1851,0.4462809917355372,0.0,0.5507823613086771,0.3515151515151515,0.5507028112449799,0.4138602838853325,0.6764705882352942,0.4138834315651605,0.7151898734177216,0.6,0.7152504220596512,0.655,0.05,0.6555555555555556,0.2222222222222222,0,0,0
1852,0.32644628099173556,0.0,0.287624466571835,0.7333333333333333,0.2876506024096386,0.7325354856665738,0.6470588235294118,0.7324819908316962,0.34860759493670884,0.4228571428571429,0.3489026449071469,0.365,0.25,0.3648148148148148,0.0,0,0,0
1853,0.2190082644628099,0.46153846153846156,0.26258890469416785,0.5333333333333333,0.26255020080321284,0.5374338992485388,0.5764705882352941,0.5373280943025541,0.25139240506329114,0.68,0.2515475520540236,0.58,0.15000000000000002,0.5796296296296296,0.2222222222222222,0,1,0
1855,0.6446280991735538,0.5576923076923077,0.6236130867709815,0.6181818181818182,0.6234939759036144,0.5733370442527136,0.6411764705882352,0.5733464309102817,0.4870886075949367,0.6685714285714286,0.48733821046707937,0.75,0.25,0.7499999999999999,0.1111111111111111,0,1,0
1856,0.5661157024793388,0.0,0.4167852062588905,0.6121212121212121,0.4168340026773762,0.7918174227664904,0.8352941176470589,0.7917485265225934,0.44556962025316454,0.56,0.445694991558807,0.7000000000000001,0.30000000000000004,0.7,0.3333333333333333,0,0,0
1857,0.3760330578512397,0.5961538461538461,0.4901849217638692,0.703030303030303,0.4901271753681392,0.7408850542721959,0.5352941176470588,0.7409954158480682,0.5777215189873418,0.5142857142857142,0.5779403489026449,0.5900000000000001,0.25,0.5907407407407407,0.1111111111111111,0,1,0
1858,0.5165289256198348,0.0,0.5431009957325748,0.8666666666666667,0.5430053547523428,0.41664347342053987,0.4235294117647059,0.41650294695481344,0.4845569620253165,0.49714285714285716,0.4845244794597636,0.65,0.15000000000000002,0.6499999999999999,0.1111111111111111,0,0,0
1859,0.1652892561983471,0.0,0.6603129445234709,0.4484848484848485,0.6603078982597055,0.9103812969663234,0.5176470588235293,0.9102815979043878,0.5734177215189874,0.68,0.5734383792909398,0.545,0.1,0.5444444444444444,0.3333333333333333,0,0,1
1861,0.37190082644628103,0.0,0.35220483641536277,0.6484848484848484,0.35224230254350736,0.8878374617311438,0.7352941176470588,0.8880157170923381,0.6015189873417721,0.44571428571428573,0.6015756893640968,0.365,0.2,0.3648148148148148,0.2222222222222222,0,0,0
1862,0.5206611570247934,0.0,0.27311522048364156,0.7090909090909091,0.27309236947791166,0.4926245477317005,0.4,0.4927963326784546,0.41063291139240504,0.7257142857142858,0.4108047270680923,0.485,0.2,0.48518518518518516,0.3333333333333333,0,0,0
1863,0.359504132231405,0.5192307692307693,0.2657183499288763,0.6424242424242425,0.26572958500669347,0.7013637628722516,0.5411764705882353,0.7013752455795679,0.47848101265822784,0.5942857142857143,0.4783342712436691,0.545,0.05,0.5444444444444444,0.1111111111111111,0,1,0
1864,0.4628099173553719,0.0,0.2577524893314367,0.7878787878787878,0.2576974564926372,0.47481213470637346,0.5882352941176471,0.47478716437459073,0.34784810126582283,0.4228571428571429,0.3477771525042206,0.27,0.45,0.27037037037037037,0.1111111111111111,0,0,0
1865,0.31818181818181823,0.0,0.4349928876244666,0.4909090909090909,0.43490629183400265,0.7141664347342054,0.4823529411764706,0.7141453831041258,0.43949367088607594,0.64,0.4395047833427124,0.265,0.30000000000000004,0.2648148148148148,0.2222222222222222,0,0,0
1866,0.5578512396694215,0.5576923076923077,0.2423897581792319,0.593939393939394,0.2423025435073628,0.6412468689117728,0.5,0.6411263916175507,0.6167088607594937,0.5942857142857143,0.6167698368036016,0.45,0.15000000000000002,0.45,0.2222222222222222,1,1,0
1867,0.2768595041322314,0.6538461538461539,0.45519203413940257,0.43636363636363634,0.45515394912985274,0.5134984692457556,0.7,0.5134250163719712,0.5273417721518988,0.5771428571428572,0.5272931907709623,0.305,0.5,0.3055555555555555,0.1111111111111111,0,1,0
1868,0.5413223140495868,0.19230769230769232,0.5203413940256046,0.32727272727272727,0.5202476572958501,0.8138046200946283,0.4,0.8136869679109366,0.36025316455696205,0.6628571428571428,0.3601575689364097,0.5750000000000001,0.2,0.5759259259259258,0.0,0,1,0
1869,0.4504132231404959,0.0,0.6862019914651494,0.6363636363636364,0.6860776439089692,0.48510993598664065,0.5,0.4852652259332024,0.6210126582278481,0.33714285714285713,0.6212718064153067,0.42500000000000004,0.2,0.4259259259259259,0.2222222222222222,0,0,0
1870,0.49586776859504134,0.0,0.5041251778093884,0.8606060606060606,0.5040160642570282,0.3437239075981074,0.5176470588235293,0.343811394891945,0.5397468354430379,0.2914285714285714,0.5396736072031514,0.42000000000000004,0.30000000000000004,0.42037037037037034,0.1111111111111111,0,0,0
1871,0.47520661157024796,0.0,0.2546230440967283,0.7757575757575758,0.25468540829986613,0.5032006679654885,0.8058823529411765,0.5032743942370661,0.48886075949367086,0.5371428571428571,0.48902644907146875,0.7000000000000001,0.15000000000000002,0.7,0.2222222222222222,0,0,0
1872,0.45867768595041325,0.3076923076923077,0.5698435277382646,0.43636363636363634,0.5697791164658634,0.5505148900640133,0.5352941176470588,0.5504256712508186,0.38253164556962027,0.5257142857142857,0.3826674169949353,0.52,0.15000000000000002,0.5203703703703704,0.1111111111111111,1,1,0
1874,0.1735537190082645,0.0,0.45376955903271693,0.6,0.45381526104417674,0.3331477873643195,0.8764705882352941,0.33300589390962676,0.44025316455696206,0.72,0.44063027574563873,0.34,0.15000000000000002,0.34074074074074073,0.2222222222222222,0,0,0
1875,0.4504132231404959,0.0,0.4318634423897582,0.6424242424242425,0.4318942436412316,0.38408015585861394,0.7411764705882353,0.3840864440078586,0.5911392405063292,0.64,0.5914462577377603,0.5599999999999999,0.4,0.5592592592592592,0.3333333333333333,0,0,0
1876,0.27272727272727276,0.0,0.5012802275960171,0.7272727272727273,0.5011713520749665,0.656832730308934,0.8117647058823529,0.6568434839554682,0.3860759493670886,0.5942857142857143,0.38604389420371416,0.53,0.2,0.5296296296296296,0.1111111111111111,0,0,0
1877,0.6818181818181819,0.0,0.43271692745376955,0.5757575757575758,0.4327309236947791,0.336765933760089,0.6176470588235294,0.3369351669941061,0.5012658227848101,0.72,0.5014068655036579,0.49000000000000005,0.25,0.4907407407407407,0.0,0,0,0
1878,0.5289256198347108,0.0,0.45889046941678524,0.7393939393939394,0.4588353413654619,0.6139716114667408,0.5588235294117647,0.6139489194499018,0.5688607594936709,0.5942857142857143,0.5689364096792346,0.48,0.15000000000000002,0.4796296296296296,0.1111111111111111,0,0,0
1879,0.42148760330578516,0.0,0.48847795163584634,0.4727272727272727,0.4884538152610442,0.4021708878374617,0.5058823529411764,0.40209561231172236,0.399746835443038,0.6057142857142858,0.40011254924029266,0.34,0.15000000000000002,0.34074074074074073,0.3333333333333333,1,0,0
1880,0.2892561983471075,0.0,0.7934566145092461,0.6666666666666666,0.7933400267737617,0.5293626495964374,0.3941176470588235,0.5294695481335954,0.6460759493670886,0.48,0.6460326392796849,0.585,0.35000000000000003,0.5851851851851851,0.0,0,0,1
1882,0.40082644628099173,0.0,0.6179231863442389,0.7333333333333333,0.6178045515394913,0.8444197049819091,0.4294117647058823,0.8444662737393582,0.49898734177215187,0.4057142857142857,0.49915588069780525,0.6200000000000001,0.1,0.6203703703703703,0.0,0,0,1
1883,0.3677685950413223,0.0,0.5004267425320057,0.6727272727272727,0.500334672021419,0.7937656554411354,0.6764705882352942,0.793713163064833,0.3817721518987342,0.6971428571428572,0.38210467079347216,0.65,0.35000000000000003,0.6499999999999999,0.1111111111111111,0,0,0
1884,0.23553719008264462,0.0,0.6796586059743955,0.6484848484848484,0.6795515394912985,0.5210130809908153,0.5176470588235293,0.5209561231172234,0.4584810126582278,0.48,0.45863815419245924,0.5900000000000001,0.15000000000000002,0.5907407407407407,0.2222222222222222,0,0,0
1886,0.3553719008264463,0.0,0.5041251778093884,0.43636363636363634,0.5040160642570282,0.6927358753131088,0.6176470588235294,0.6928618205631959,0.5083544303797469,0.49714285714285716,0.5087225661226786,0.43,0.35000000000000003,0.4296296296296296,0.3333333333333333,0,0,0
1887,0.49173553719008267,0.0,0.5248933143669986,0.6242424242424243,0.5249330655957162,0.5816866128583356,0.5058823529411764,0.5818598559266536,0.42962025316455693,0.4,0.42993809791783905,0.51,0.30000000000000004,0.5092592592592592,0.2222222222222222,0,0,0
1888,0.39669421487603307,0.46153846153846156,0.50099573257468,0.6606060606060606,0.501004016064257,0.44364041191205117,0.4764705882352941,0.4436804191224624,0.6812658227848102,0.5371428571428571,0.6814856499718627,0.605,0.45,0.6055555555555555,0.0,0,1,0
1890,0.2768595041322314,0.0,0.4085348506401138,0.48484848484848486,0.40846720214190096,0.3737823545783468,0.38235294117647056,0.37393582187295354,0.5458227848101266,0.48,0.5458638154192459,0.775,0.25,0.7759259259259259,0.2222222222222222,0,0,0
1891,0.38016528925619836,0.0,0.510099573257468,0.5636363636363636,0.5100401606425703,0.5254661842471472,0.38235294117647056,0.5255402750491159,0.641012658227848,0.5028571428571429,0.6409679234665167,0.605,0.25,0.6055555555555555,0.1111111111111111,0,0,0
1892,0.49173553719008267,0.0,0.39061166429587485,0.6060606060606061,0.3905622489959839,0.5905928193709991,0.7588235294117647,0.5907007203667322,0.3865822784810126,0.5257142857142857,0.3866066404051773,0.525,0.1,0.5259259259259259,0.1111111111111111,0,0,0
1894,0.32644628099173556,0.0,0.5795163584637268,0.5575757575757576,0.5794846050870147,0.60228221541887,0.5705882352941176,0.6021611001964637,0.390379746835443,0.37714285714285717,0.3905458638154193,0.38,0.25,0.3796296296296296,0.2222222222222222,0,0,0
1896,0.4462809917355372,0.0,0.5948790896159317,0.8545454545454545,0.5948795180722891,0.5705538547175062,0.5470588235294117,0.5707269155206287,0.30227848101265825,0.6342857142857142,0.30219471018570626,0.39,0.15000000000000002,0.3907407407407407,0.2222222222222222,1,0,0
1897,0.26859504132231404,0.6346153846153847,0.25263157894736843,0.6303030303030303,0.25267737617135205,0.30503757305872525,0.5529411764705883,0.30517354289456455,0.4372151898734177,0.6114285714285714,0.43725379853685986,0.355,0.45,0.3555555555555555,0.3333333333333333,0,1,0
1898,0.4256198347107438,0.0,0.2765291607396871,0.5333333333333333,0.27643908969210174,0.4330642916782632,0.5,0.4332023575638507,0.6622784810126583,0.6,0.6623522791221159,0.6200000000000001,0.25,0.6203703703703703,0.0,0,0,0
1899,0.36363636363636365,0.0,0.39231863442389764,0.5818181818181818,0.392235609103079,0.536042304480935,0.37058823529411766,0.5360183366077277,0.6473417721518987,0.7142857142857143,0.6477208778840743,0.55,0.25,0.55,0.1111111111111111,0,0,0
1900,0.5206611570247934,0.0,0.6381223328591751,0.6787878787878788,0.6380522088353414,0.5168382966880044,0.6058823529411764,0.5166994106090373,0.40354430379746836,0.4742857142857143,0.4034890264490715,0.5,0.05,0.5,0.2222222222222222,0,0,0
1901,0.4793388429752066,0.25,0.5906116642958749,0.3939393939393939,0.590528781793842,0.4249930420261619,0.45294117647058824,0.42501637197118536,0.589367088607595,0.5428571428571428,0.5897580191333709,0.485,0.15000000000000002,0.48518518518518516,0.1111111111111111,0,1,0
1902,0.5247933884297521,0.0,0.7627311522048366,0.5757575757575758,0.7627175368139223,0.33537433899248537,0.7411764705882353,0.33529796987557303,0.5589873417721519,0.6914285714285714,0.5593697242543613,0.7200000000000001,0.30000000000000004,0.7203703703703703,0.2222222222222222,0,0,0
1905,0.08677685950413223,0.0,0.5172119487908963,0.6545454545454545,0.517235609103079,0.5527414416921792,0.8705882352941177,0.5527177472167649,0.5230379746835443,0.5485714285714286,0.5233539673607204,0.4650000000000001,0.15000000000000002,0.46481481481481474,0.2222222222222222,0,0,0
1906,0.31818181818181823,0.0,0.4184921763869132,0.48484848484848486,0.41850736278447126,0.5558029501809072,0.5882352941176471,0.5556647020301244,0.40683544303797464,0.6057142857142858,0.40686550365785035,0.685,0.35000000000000003,0.6851851851851852,0.0,0,0,0
1907,0.2272727272727273,0.5576923076923077,0.10725462304409675,0.696969696969697,0.1072623828647925,0.40105761202337875,0.6529411764705882,0.40111329404060253,0.5736708860759494,0.5771428571428572,0.5740011254924029,0.24500000000000002,0.15000000000000002,0.24444444444444444,0.1111111111111111,0,1,0
1908,0.7892561983471075,0.0,0.5263157894736842,0.5333333333333333,0.5262717536813922,0.6259393264681324,0.5764705882352941,0.6260641781270466,0.5377215189873418,0.6,0.537985368598762,0.5700000000000001,0.15000000000000002,0.5703703703703703,0.2222222222222222,0,0,0
1909,0.2851239669421488,0.0,0.44495021337126606,0.6545454545454545,0.44494645247657294,0.4759254105204564,0.6823529411764706,0.47609692206941717,0.49645569620253166,0.5485714285714286,0.4963421496904896,0.43,0.2,0.4296296296296296,0.2222222222222222,0,0,0
1910,0.2644628099173554,0.5576923076923077,0.6130867709815079,0.7818181818181819,0.6131191432396251,0.45059838575006955,0.45294117647058824,0.4505566470203013,0.32481012658227854,0.52,0.32470455824423183,0.44000000000000006,0.25,0.4407407407407407,0.2222222222222222,0,1,0
1911,0.487603305785124,0.0,0.3837837837837838,0.42424242424242425,0.38370147255689424,0.588644586696354,0.43529411764705883,0.5887360838244925,0.4772151898734177,0.6,0.47720877884074286,0.5650000000000001,0.30000000000000004,0.5648148148148148,0.1111111111111111,0,0,0
1912,0.32644628099173556,0.0,0.5541963015647227,0.703030303030303,0.5542168674698795,0.5841914834400223,0.5470588235294117,0.5841519318926,0.4913924050632911,0.5714285714285714,0.49127743387732137,0.6400000000000001,0.15000000000000002,0.6407407407407407,0.0,0,0,0
1914,0.4628099173553719,0.0,0.26344238975817924,0.5151515151515151,0.2633868808567604,0.49429446145282485,0.5411764705882353,0.49443352979698757,0.4045569620253165,0.4114285714285714,0.4046145188519978,0.7200000000000001,0.2,0.7203703703703703,0.3333333333333333,0,0,0
1915,0.3057851239669422,0.0,0.5957325746799431,0.806060606060606,0.5957161981258366,0.588644586696354,0.711764705882353,0.5887360838244925,0.7372151898734177,0.7028571428571428,0.7371975239167136,0.36000000000000004,0.2,0.3592592592592592,0.1111111111111111,0,0,0
1916,0.32644628099173556,0.0,0.5621621621621622,0.503030303030303,0.5620816599732263,0.45783467854160864,0.5058823529411764,0.45776031434184683,0.2379746835443038,0.56,0.2380416432189083,0.32000000000000006,0.30000000000000004,0.32037037037037036,0.1111111111111111,0,0,0
1917,0.25619834710743805,0.0,0.17894736842105263,0.6787878787878788,0.1788821954484605,0.5647091566935708,0.6529411764705882,0.5648330058939097,0.6556962025316456,0.3314285714285714,0.6561620709060214,0.44500000000000006,0.4,0.4444444444444444,0.1111111111111111,1,0,0
1918,0.39669421487603307,0.5384615384615385,0.5755334281650072,0.5878787878787879,0.5754685408299867,0.19259671583634844,0.49411764705882355,0.1925343811394892,0.6521518987341773,0.3657142857142857,0.6522228474957794,0.335,0.15000000000000002,0.3351851851851852,0.1111111111111111,0,1,0
1919,0.6818181818181819,0.0,0.3871977240398293,0.703030303030303,0.3872155287817938,0.5048705816866128,0.5470588235294117,0.5049115913555993,0.3326582278481013,0.6171428571428571,0.33258300506471583,0.5650000000000001,0.2,0.5648148148148148,0.0,0,0,0
1921,0.34710743801652894,0.6346153846153847,0.5914651493598863,0.5757575757575758,0.5913654618473896,0.6498747564709156,0.5176470588235293,0.6499672560576294,0.5602531645569621,0.5257142857142857,0.5604952166572876,0.675,0.15000000000000002,0.6759259259259258,0.1111111111111111,0,1,0
